# X , Y , E , DX
1
0.0575419,0.138348,0.00199604,0.000849783
0.0582392,0.132069,0.00193938,0.000851426
0.0589365,0.131273,0.00193611,0.000852922
0.0596338,0.133813,0.0019444,0.000854954
0.0603311,0.131651,0.00191013,0.000856643
0.0610284,0.136508,0.00193679,0.000858156
0.0617257,0.135187,0.00190705,0.000860191
0.062423,0.134342,0.00189334,0.000861769
0.0631203,0.130317,0.00186258,0.000863269
0.0638176,0.133018,0.00185868,0.000865586
0.0645149,0.133239,0.00185234,0.000867413
0.0652122,0.133748,0.00184604,0.000868858
0.0659095,0.134397,0.00183806,0.000871
0.0666067,0.133881,0.00181517,0.000872993
0.067304,0.133987,0.00181112,0.000874698
0.0680013,0.132717,0.00177975,0.000876735
0.0686986,0.137442,0.00179837,0.000878953
0.0693959,0.134192,0.00178301,0.000880995
0.0700932,0.134612,0.00178061,0.000882736
0.0707905,0.133258,0.00175729,0.000884538
0.0714878,0.133097,0.00173673,0.000886744
0.0721851,0.13659,0.00174958,0.00088877
0.0728824,0.139525,0.00177175,0.000890876
0.0735797,0.135186,0.00172985,0.000893025
0.074277,0.13364,0.00171412,0.000894952
0.0749743,0.13842,0.00173992,0.000897106
0.0756716,0.136148,0.00170775,0.00089952
0.0763689,0.134428,0.00169163,0.000901577
0.0770662,0.135776,0.00169313,0.000903467
0.0777635,0.137052,0.00168978,0.00090563
0.0784608,0.136468,0.00169381,0.000907316
0.0791581,0.137886,0.00168734,0.000909638
0.0798554,0.135698,0.00166445,0.00091229
0.0805526,0.134743,0.00165257,0.000914216
0.0812499,0.140329,0.00169512,0.00091636
0.0819472,0.133554,0.00163871,0.000918956
0.0826445,0.136367,0.00166673,0.000921487
0.0833418,0.138442,0.00165714,0.000923984
0.0840391,0.135795,0.00167126,0.000926449
0.0847364,0.135167,0.00165533,0.000928801
0.0854337,0.134897,0.00167798,0.000931515
0.086131,0.139161,0.00169587,0.000934083
0.0868283,0.134879,0.00171836,0.000936478
0.0875256,0.136367,0.00170997,0.000939132
0.0882229,0.138471,0.00173266,0.000941377
0.0889202,0.136105,0.00174998,0.000943699
0.0896175,0.13316,0.00175395,0.000946065
0.0903148,0.13948,0.00181111,0.000948604
0.0910121,0.137131,0.00180776,0.000951268
0.0917094,0.137868,0.00185706,0.000953734
0.0924067,0.136696,0.00187956,0.000956623
0.093104,0.135781,0.00189574,0.000959318
0.0938013,0.138551,0.00196896,0.000961349
0.0944985,0.136707,0.00199587,0.00096426
0.0951958,0.133436,0.00198581,0.000967326
0.0958931,0.133374,0.00204972,0.000969734
0.0965904,0.136556,0.00210964,0.000972285
0.0972877,0.136337,0.00214698,0.000974622
0.097985,0.134139,0.00217443,0.000976869
0.0986823,0.136869,0.00225555,0.000979334
0.0993796,0.135965,0.00227867,0.000981968
0.100077,0.135927,0.00231172,0.000984241
0.100774,0.133938,0.00234016,0.000986762
0.101471,0.139069,0.00245982,0.000989342
0.102169,0.138061,0.00249331,0.000992372
0.102866,0.13561,0.00252341,0.000994925
0.103563,0.135746,0.00255098,0.000997323
0.104261,0.136874,0.00264689,0.00100059
0.104958,0.135328,0.00268215,0.00100298
0.105655,0.13552,0.00272213,0.00100545
0.106353,0.132976,0.00276002,0.00100859
0.10705,0.13388,0.00284532,0.00101134
0.107747,0.136344,0.00293004,0.00101397
0.108444,0.134071,0.00292905,0.00101659
0.109142,0.12988,0.00302761,0.00101943
0.109839,0.136073,0.00314919,0.00102249
0.110536,0.134507,0.00323576,0.00102532
0.111234,0.132604,0.00330433,0.00102804
0.111931,0.138249,0.00349827,0.00103119
0.112628,0.133153,0.00349905,0.00103431
0.113326,0.144832,0.00384362,0.00103713
0.114023,0.136054,0.00373747,0.00104011
0.11472,0.132766,0.00397629,0.00104327
0.115417,0.134815,0.00409496,0.0010469
0.116115,0.131007,0.00420158,0.00104937
0.116812,0.140595,0.00466533,0.00105307
0.117509,0.127324,0.00451565,0.00105681
0.118207,0.142355,0.00528018,0.00105942
0.118904,0.136152,0.00524449,0.00106352
0.119601,0.127444,0.00548934,0.00106671
0.120298,0.136647,0.00621713,0.00107081
0.120996,0.117512,0.00599114,0.00107514
0.121693,0.12972,0.00695194,0.00107814
0.12239,0.137087,0.00835353,0.00108144
0.123088,0.141004,0.00978877,0.00108521
0.123785,0.136679,0.0101849,0.00109003
0.124482,0.123145,0.010829,0.00109325
0.12518,0.13129,0.0137744,0.00109811
0.125877,0.114628,0.0108705,0.00110279
0.126574,0.138793,0.0190303,0.00110694
0.127271,0.140122,0.017507,0.00111263
0.127969,0.116145,0.0158629,0.00111499
0.128666,0.140078,0.0187613,0.00111965
0.129363,0.0856238,0.0126944,0.00112557
0.130061,0.121981,0.0187088,0.00112888
0.130758,0.111973,0.0286289,0.00113417
0.131455,0.118704,0.0260954,0.00113903
0.132152,0.0794013,0.0218218,0.00114522
0.13285,0.0501229,0.0172971,0.00114915
0.133547,0.0724281,0.0291814,0.00115239
0.134244,0.160153,0.0515495,0.0011573
0.134942,0.119485,0.0703564,0.000578949
0.135639,0,0,0
0.136336,0,0,0
0.137034,0,0,0
0.137731,0,0,0
0.138428,0,0,0
0.139125,0,0,0
0.139823,0,0,0
